RESTAURANTNIT,CLIENTCODE,DATE,CODE PRODUCT
20635,16178,Sat Sep 26 09:12:03 COT 2020,10900
20636,16178,Sat Sep 26 09:12:03 COT 2020,2962
20636,16178,Sat Sep 26 09:12:03 COT 2020,2962
20637,16178,Sat Sep 26 09:12:03 COT 2020,10636
20637,16178,Sat Sep 26 09:12:03 COT 2020,10636
20638,16178,Sat Sep 26 09:12:03 COT 2020,8799
20638,16178,Sat Sep 26 09:12:03 COT 2020,8799
20639,16178,Sat Sep 26 09:12:03 COT 2020,1338
20639,16178,Sat Sep 26 09:12:03 COT 2020,1338
20640,16178,Sat Sep 26 09:12:03 COT 2020,3253
20640,16178,Sat Sep 26 09:12:03 COT 2020,3253
20641,16178,Sat Sep 26 09:12:03 COT 2020,5945
20641,16178,Sat Sep 26 09:12:03 COT 2020,5945
20642,16178,Sat Sep 26 09:12:03 COT 2020,2637
20642,16178,Sat Sep 26 09:12:03 COT 2020,2637
20643,16178,Sat Sep 26 09:12:03 COT 2020,16906
20643,16178,Sat Sep 26 09:12:03 COT 2020,16906
20644,16178,Sat Sep 26 09:12:03 COT 2020,10321
20644,16178,Sat Sep 26 09:12:03 COT 2020,10321
20645,16178,Sat Sep 26 09:12:03 COT 2020,6977
20645,16178,Sat Sep 26 09:12:03 COT 2020,6977
20646,16178,Sat Sep 26 09:12:03 COT 2020,18393
20646,16178,Sat Sep 26 09:12:03 COT 2020,18393
20647,16178,Sat Sep 26 09:12:03 COT 2020,7751
20647,16178,Sat Sep 26 09:12:03 COT 2020,7751
20648,16178,Sat Sep 26 09:12:03 COT 2020,6471
20648,16178,Sat Sep 26 09:12:03 COT 2020,6471
20649,16178,Sat Sep 26 09:12:03 COT 2020,10386
20649,16178,Sat Sep 26 09:12:03 COT 2020,10386
20650,16178,Sat Sep 26 09:12:03 COT 2020,8522
20650,16178,Sat Sep 26 09:12:03 COT 2020,8522
20651,16178,Sat Sep 26 09:12:03 COT 2020,9530
20651,16178,Sat Sep 26 09:12:03 COT 2020,9530
20652,16178,Sat Sep 26 09:12:03 COT 2020,16435
20652,16178,Sat Sep 26 09:12:03 COT 2020,16435
20653,16178,Sat Sep 26 09:12:03 COT 2020,14663
20653,16178,Sat Sep 26 09:12:03 COT 2020,14663
20654,16178,Sat Sep 26 09:12:03 COT 2020,18040
20654,16178,Sat Sep 26 09:12:03 COT 2020,18040
20655,16178,Sat Sep 26 09:12:03 COT 2020,18657
20655,16178,Sat Sep 26 09:12:03 COT 2020,18657
20656,16178,Sat Sep 26 09:12:03 COT 2020,10879
20656,16178,Sat Sep 26 09:12:03 COT 2020,10879
20657,16178,Sat Sep 26 09:12:03 COT 2020,4870
20657,16178,Sat Sep 26 09:12:03 COT 2020,4870
20658,16178,Sat Sep 26 09:12:03 COT 2020,3311
20658,16178,Sat Sep 26 09:12:03 COT 2020,3311
20659,16178,Sat Sep 26 09:12:03 COT 2020,13260
20659,16178,Sat Sep 26 09:12:03 COT 2020,13260
20660,16178,Sat Sep 26 09:12:03 COT 2020,13622
20660,16178,Sat Sep 26 09:12:03 COT 2020,13622
20661,16178,Sat Sep 26 09:12:03 COT 2020,5131
20661,16178,Sat Sep 26 09:12:03 COT 2020,5131
20661,16178,Sat Sep 26 09:12:03 COT 2020,5131
20661,16178,Sat Sep 26 09:12:03 COT 2020,5131
20662,16178,Sat Sep 26 09:12:03 COT 2020,5131
20662,16178,Sat Sep 26 09:12:03 COT 2020,5131
20662,16178,Sat Sep 26 09:12:03 COT 2020,5131
20662,16178,Sat Sep 26 09:12:03 COT 2020,5131
20663,16178,Sat Sep 26 09:12:03 COT 2020,19788
20663,16178,Sat Sep 26 09:12:03 COT 2020,19788
20664,16178,Sat Sep 26 09:12:03 COT 2020,7090
20664,16178,Sat Sep 26 09:12:03 COT 2020,7090
20665,16178,Sat Sep 26 09:12:03 COT 2020,5538
20665,16178,Sat Sep 26 09:12:03 COT 2020,5538
20666,16178,Sat Sep 26 09:12:03 COT 2020,16738
20666,16178,Sat Sep 26 09:12:03 COT 2020,16738
20667,16178,Sat Sep 26 09:12:03 COT 2020,14696
20667,16178,Sat Sep 26 09:12:03 COT 2020,14696
20668,16178,Sat Sep 26 09:12:03 COT 2020,12979
20668,16178,Sat Sep 26 09:12:03 COT 2020,12979
20669,16178,Sat Sep 26 09:12:03 COT 2020,8028
20669,16178,Sat Sep 26 09:12:03 COT 2020,8028
20670,16178,Sat Sep 26 09:12:03 COT 2020,10614
20670,16178,Sat Sep 26 09:12:03 COT 2020,10614
20671,16178,Sat Sep 26 09:12:03 COT 2020,18275
20671,16178,Sat Sep 26 09:12:03 COT 2020,18275
20672,16178,Sat Sep 26 09:12:03 COT 2020,19993
20672,16178,Sat Sep 26 09:12:03 COT 2020,19993
20673,16178,Sat Sep 26 09:12:03 COT 2020,3802
20673,16178,Sat Sep 26 09:12:03 COT 2020,3802
20674,16178,Sat Sep 26 09:12:03 COT 2020,1387
20674,16178,Sat Sep 26 09:12:03 COT 2020,1387
20675,16178,Sat Sep 26 09:12:03 COT 2020,5131
20675,16178,Sat Sep 26 09:12:03 COT 2020,5131
20675,16178,Sat Sep 26 09:12:03 COT 2020,5131
20675,16178,Sat Sep 26 09:12:03 COT 2020,5131
20676,16178,Sat Sep 26 09:12:03 COT 2020,5131
20676,16178,Sat Sep 26 09:12:03 COT 2020,5131
20676,16178,Sat Sep 26 09:12:03 COT 2020,5131
20676,16178,Sat Sep 26 09:12:03 COT 2020,5131
20677,16178,Sat Sep 26 09:12:03 COT 2020,3034
20677,16178,Sat Sep 26 09:12:03 COT 2020,3034
20678,16178,Sat Sep 26 09:12:03 COT 2020,4666
20678,16178,Sat Sep 26 09:12:03 COT 2020,4666
20679,16178,Sat Sep 26 09:12:03 COT 2020,16882
20679,16178,Sat Sep 26 09:12:03 COT 2020,16882
20680,16178,Sat Sep 26 09:12:03 COT 2020,3622
20680,16178,Sat Sep 26 09:12:03 COT 2020,3622
20681,16178,Sat Sep 26 09:12:03 COT 2020,6256
20681,16178,Sat Sep 26 09:12:03 COT 2020,6256
20682,16178,Sat Sep 26 09:12:03 COT 2020,10056
20682,16178,Sat Sep 26 09:12:03 COT 2020,10056
20683,16178,Sat Sep 26 09:12:03 COT 2020,15632
20683,16178,Sat Sep 26 09:12:03 COT 2020,15632
20684,16178,Sat Sep 26 09:12:03 COT 2020,2523
20684,16178,Sat Sep 26 09:12:03 COT 2020,2523
20685,16178,Sat Sep 26 09:12:03 COT 2020,18937
20685,16178,Sat Sep 26 09:12:03 COT 2020,18937
20686,16178,Sat Sep 26 09:12:03 COT 2020,11565
20686,16178,Sat Sep 26 09:12:03 COT 2020,11565
20687,16178,Sat Sep 26 09:12:03 COT 2020,3415
20687,16178,Sat Sep 26 09:12:03 COT 2020,3415
20688,16178,Sat Sep 26 09:12:03 COT 2020,13808
20688,16178,Sat Sep 26 09:12:03 COT 2020,13808
20689,16178,Sat Sep 26 09:12:03 COT 2020,8556
20689,16178,Sat Sep 26 09:12:03 COT 2020,8556
20690,16178,Sat Sep 26 09:12:03 COT 2020,3722
20690,16178,Sat Sep 26 09:12:03 COT 2020,3722
20691,16178,Sat Sep 26 09:12:03 COT 2020,2463
20691,16178,Sat Sep 26 09:12:03 COT 2020,2463
20692,16178,Sat Sep 26 09:12:03 COT 2020,3021
20692,16178,Sat Sep 26 09:12:03 COT 2020,3021
20693,16178,Sat Sep 26 09:12:03 COT 2020,1911
20693,16178,Sat Sep 26 09:12:03 COT 2020,1911
20694,16178,Sat Sep 26 09:12:03 COT 2020,17148
20694,16178,Sat Sep 26 09:12:03 COT 2020,17148
20695,16178,Sat Sep 26 09:12:03 COT 2020,14119
20695,16178,Sat Sep 26 09:12:03 COT 2020,14119
20696,16178,Sat Sep 26 09:12:03 COT 2020,10426
20696,16178,Sat Sep 26 09:12:03 COT 2020,10426
20697,16178,Sat Sep 26 09:12:03 COT 2020,14423
20697,16178,Sat Sep 26 09:12:03 COT 2020,14423
20698,16178,Sat Sep 26 09:12:03 COT 2020,19791
20698,16178,Sat Sep 26 09:12:03 COT 2020,19791
20699,16178,Sat Sep 26 09:12:03 COT 2020,16387
20699,16178,Sat Sep 26 09:12:03 COT 2020,16387
20700,16178,Sat Sep 26 09:12:03 COT 2020,9306
20700,16178,Sat Sep 26 09:12:03 COT 2020,9306
20701,16178,Sat Sep 26 09:12:03 COT 2020,6553
20701,16178,Sat Sep 26 09:12:03 COT 2020,6553
20702,16178,Sat Sep 26 09:12:03 COT 2020,11866
20702,16178,Sat Sep 26 09:12:03 COT 2020,11866
20703,16178,Sat Sep 26 09:12:03 COT 2020,6421
20703,16178,Sat Sep 26 09:12:03 COT 2020,6421
20704,16178,Sat Sep 26 09:12:03 COT 2020,18224
20704,16178,Sat Sep 26 09:12:03 COT 2020,18224
20705,16178,Sat Sep 26 09:12:03 COT 2020,15261
20705,16178,Sat Sep 26 09:12:03 COT 2020,15261
20706,16178,Sat Sep 26 09:12:03 COT 2020,7635
20706,16178,Sat Sep 26 09:12:03 COT 2020,7635
20707,16178,Sat Sep 26 09:12:03 COT 2020,15148
20707,16178,Sat Sep 26 09:12:03 COT 2020,15148
20708,16178,Sat Sep 26 09:12:03 COT 2020,11253
20708,16178,Sat Sep 26 09:12:03 COT 2020,11253
20709,16178,Sat Sep 26 09:12:03 COT 2020,8291
20709,16178,Sat Sep 26 09:12:03 COT 2020,8291
20710,16178,Sat Sep 26 09:12:03 COT 2020,3824
20710,16178,Sat Sep 26 09:12:03 COT 2020,3824
20711,16178,Sat Sep 26 09:12:03 COT 2020,14695
20711,16178,Sat Sep 26 09:12:03 COT 2020,14695
20712,16178,Sat Sep 26 09:12:03 COT 2020,2659
20712,16178,Sat Sep 26 09:12:03 COT 2020,2659
20713,16178,Sat Sep 26 09:12:03 COT 2020,8118
20713,16178,Sat Sep 26 09:12:03 COT 2020,8118
20714,16178,Sat Sep 26 09:12:03 COT 2020,17676
20714,16178,Sat Sep 26 09:12:03 COT 2020,17676
20715,16178,Sat Sep 26 09:12:03 COT 2020,1622
20715,16178,Sat Sep 26 09:12:03 COT 2020,1622
20716,16178,Sat Sep 26 09:12:03 COT 2020,16507
20716,16178,Sat Sep 26 09:12:03 COT 2020,16507
20717,16178,Sat Sep 26 09:12:03 COT 2020,7583
20717,16178,Sat Sep 26 09:12:03 COT 2020,7583
20718,16178,Sat Sep 26 09:12:03 COT 2020,10033
20718,16178,Sat Sep 26 09:12:03 COT 2020,10033
20719,16178,Sat Sep 26 09:12:03 COT 2020,9741
20719,16178,Sat Sep 26 09:12:03 COT 2020,9741
20720,16178,Sat Sep 26 09:12:03 COT 2020,8117
20720,16178,Sat Sep 26 09:12:03 COT 2020,8117
20721,16178,Sat Sep 26 09:12:03 COT 2020,8517
20721,16178,Sat Sep 26 09:12:03 COT 2020,8517
20722,16178,Sat Sep 26 09:12:03 COT 2020,15481
20722,16178,Sat Sep 26 09:12:03 COT 2020,15481
20723,16178,Sat Sep 26 09:12:03 COT 2020,16577
20723,16178,Sat Sep 26 09:12:03 COT 2020,16577
20724,16178,Sat Sep 26 09:12:03 COT 2020,11059
20724,16178,Sat Sep 26 09:12:03 COT 2020,11059
20725,16178,Sat Sep 26 09:12:03 COT 2020,13413
20725,16178,Sat Sep 26 09:12:03 COT 2020,13413
20726,16178,Sat Sep 26 09:12:03 COT 2020,8321
20726,16178,Sat Sep 26 09:12:03 COT 2020,8321
20727,16178,Sat Sep 26 09:12:03 COT 2020,13221
20727,16178,Sat Sep 26 09:12:03 COT 2020,13221
20728,16178,Sat Sep 26 09:12:03 COT 2020,16995
20728,16178,Sat Sep 26 09:12:03 COT 2020,16995
20729,16178,Sat Sep 26 09:12:03 COT 2020,2230
20729,16178,Sat Sep 26 09:12:03 COT 2020,2230
20730,16178,Sat Sep 26 09:12:03 COT 2020,16403
20730,16178,Sat Sep 26 09:12:03 COT 2020,16403
20731,16178,Sat Sep 26 09:12:03 COT 2020,6012
20731,16178,Sat Sep 26 09:12:03 COT 2020,6012
20732,16178,Sat Sep 26 09:12:03 COT 2020,3715
20732,16178,Sat Sep 26 09:12:03 COT 2020,3715
20733,16178,Sat Sep 26 09:12:03 COT 2020,8475
20733,16178,Sat Sep 26 09:12:03 COT 2020,8475
20734,16178,Sat Sep 26 09:12:03 COT 2020,12574
20734,16178,Sat Sep 26 09:12:03 COT 2020,12574
20735,16178,Sat Sep 26 09:12:03 COT 2020,3331
20735,16178,Sat Sep 26 09:12:03 COT 2020,3331
20736,16178,Sat Sep 26 09:12:03 COT 2020,17393
20736,16178,Sat Sep 26 09:12:03 COT 2020,17393
20737,16178,Sat Sep 26 09:12:03 COT 2020,10459
20737,16178,Sat Sep 26 09:12:03 COT 2020,10459
20738,16178,Sat Sep 26 09:12:03 COT 2020,16146
20738,16178,Sat Sep 26 09:12:03 COT 2020,16146
20739,16178,Sat Sep 26 09:12:03 COT 2020,3716
20739,16178,Sat Sep 26 09:12:03 COT 2020,3716
20740,16178,Sat Sep 26 09:12:03 COT 2020,18119
20740,16178,Sat Sep 26 09:12:03 COT 2020,18119
20741,16178,Sat Sep 26 09:12:03 COT 2020,13211
20741,16178,Sat Sep 26 09:12:03 COT 2020,13211
20742,16178,Sat Sep 26 09:12:03 COT 2020,9511
20742,16178,Sat Sep 26 09:12:03 COT 2020,9511
20743,16178,Sat Sep 26 09:12:03 COT 2020,3358
20743,16178,Sat Sep 26 09:12:03 COT 2020,3358
20744,16178,Sat Sep 26 09:12:03 COT 2020,12603
20744,16178,Sat Sep 26 09:12:03 COT 2020,12603
20745,16178,Sat Sep 26 09:12:03 COT 2020,10195
20745,16178,Sat Sep 26 09:12:03 COT 2020,10195
20746,16178,Sat Sep 26 09:12:03 COT 2020,14592
20746,16178,Sat Sep 26 09:12:03 COT 2020,14592
20747,16178,Sat Sep 26 09:12:03 COT 2020,14514
20747,16178,Sat Sep 26 09:12:03 COT 2020,14514
20748,16178,Sat Sep 26 09:12:03 COT 2020,2760
20748,16178,Sat Sep 26 09:12:03 COT 2020,2760
20749,16178,Sat Sep 26 09:12:03 COT 2020,6168
20749,16178,Sat Sep 26 09:12:03 COT 2020,6168
20750,16178,Sat Sep 26 09:12:03 COT 2020,2680
20750,16178,Sat Sep 26 09:12:03 COT 2020,2680
20751,16178,Sat Sep 26 09:12:03 COT 2020,2617
20751,16178,Sat Sep 26 09:12:03 COT 2020,2617
20752,16178,Sat Sep 26 09:12:03 COT 2020,19001
20752,16178,Sat Sep 26 09:12:03 COT 2020,19001
20753,16178,Sat Sep 26 09:12:03 COT 2020,15535
20753,16178,Sat Sep 26 09:12:03 COT 2020,15535
20754,16178,Sat Sep 26 09:12:03 COT 2020,5419
20754,16178,Sat Sep 26 09:12:03 COT 2020,5419
20755,16178,Sat Sep 26 09:12:03 COT 2020,13387
20755,16178,Sat Sep 26 09:12:03 COT 2020,13387
20756,16178,Sat Sep 26 09:12:03 COT 2020,15811
20756,16178,Sat Sep 26 09:12:03 COT 2020,15811
20757,16178,Sat Sep 26 09:12:03 COT 2020,10416
20757,16178,Sat Sep 26 09:12:03 COT 2020,10416
20758,16178,Sat Sep 26 09:12:03 COT 2020,10851
20758,16178,Sat Sep 26 09:12:03 COT 2020,10851
20758,16178,Sat Sep 26 09:12:03 COT 2020,10851
20758,16178,Sat Sep 26 09:12:03 COT 2020,10851
20759,16178,Sat Sep 26 09:12:03 COT 2020,10851
20759,16178,Sat Sep 26 09:12:03 COT 2020,10851
20759,16178,Sat Sep 26 09:12:03 COT 2020,10851
20759,16178,Sat Sep 26 09:12:03 COT 2020,10851
20760,16178,Sat Sep 26 09:12:03 COT 2020,9991
20760,16178,Sat Sep 26 09:12:03 COT 2020,9991
20761,16178,Sat Sep 26 09:12:03 COT 2020,19377
20761,16178,Sat Sep 26 09:12:03 COT 2020,19377
20761,16178,Sat Sep 26 09:12:03 COT 2020,19377
20761,16178,Sat Sep 26 09:12:03 COT 2020,19377
20762,16178,Sat Sep 26 09:12:03 COT 2020,19377
20762,16178,Sat Sep 26 09:12:03 COT 2020,19377
20762,16178,Sat Sep 26 09:12:03 COT 2020,19377
20762,16178,Sat Sep 26 09:12:03 COT 2020,19377
20763,16178,Sat Sep 26 09:12:03 COT 2020,19690
20763,16178,Sat Sep 26 09:12:03 COT 2020,19690
20764,16178,Sat Sep 26 09:12:03 COT 2020,19081
20764,16178,Sat Sep 26 09:12:03 COT 2020,19081
20765,16178,Sat Sep 26 09:12:03 COT 2020,16156
20765,16178,Sat Sep 26 09:12:03 COT 2020,16156
20766,16178,Sat Sep 26 09:12:03 COT 2020,12059
20766,16178,Sat Sep 26 09:12:03 COT 2020,12059
20767,16178,Sat Sep 26 09:12:03 COT 2020,6162
20767,16178,Sat Sep 26 09:12:03 COT 2020,6162
20768,16178,Sat Sep 26 09:12:03 COT 2020,18512
20768,16178,Sat Sep 26 09:12:03 COT 2020,18512
20769,16178,Sat Sep 26 09:12:03 COT 2020,6170
20769,16178,Sat Sep 26 09:12:03 COT 2020,6170
20770,16178,Sat Sep 26 09:12:03 COT 2020,1249
20770,16178,Sat Sep 26 09:12:03 COT 2020,1249
20771,16178,Sat Sep 26 09:12:03 COT 2020,11147
20771,16178,Sat Sep 26 09:12:03 COT 2020,11147
20772,16178,Sat Sep 26 09:12:03 COT 2020,12095
20772,16178,Sat Sep 26 09:12:03 COT 2020,12095
20773,16178,Sat Sep 26 09:12:03 COT 2020,1563
20773,16178,Sat Sep 26 09:12:03 COT 2020,1563
20774,16178,Sat Sep 26 09:12:03 COT 2020,13058
20774,16178,Sat Sep 26 09:12:03 COT 2020,13058
20775,16178,Sat Sep 26 09:12:03 COT 2020,14892
20775,16178,Sat Sep 26 09:12:03 COT 2020,14892
20776,16178,Sat Sep 26 09:12:03 COT 2020,12232
20776,16178,Sat Sep 26 09:12:03 COT 2020,12232
20776,16178,Sat Sep 26 09:12:03 COT 2020,12232
20776,16178,Sat Sep 26 09:12:03 COT 2020,12232
20777,16178,Sat Sep 26 09:12:03 COT 2020,12232
20777,16178,Sat Sep 26 09:12:03 COT 2020,12232
20777,16178,Sat Sep 26 09:12:03 COT 2020,12232
20777,16178,Sat Sep 26 09:12:03 COT 2020,12232
20778,16178,Sat Sep 26 09:12:03 COT 2020,3906
20778,16178,Sat Sep 26 09:12:03 COT 2020,3906
20779,16178,Sat Sep 26 09:12:03 COT 2020,15267
20779,16178,Sat Sep 26 09:12:03 COT 2020,15267
20780,16178,Sat Sep 26 09:12:03 COT 2020,3098
20780,16178,Sat Sep 26 09:12:03 COT 2020,3098
20781,16178,Sat Sep 26 09:12:03 COT 2020,7832
20781,16178,Sat Sep 26 09:12:03 COT 2020,7832
20782,16178,Sat Sep 26 09:12:03 COT 2020,2560
20782,16178,Sat Sep 26 09:12:03 COT 2020,2560
20783,16178,Sat Sep 26 09:12:03 COT 2020,14147
20783,16178,Sat Sep 26 09:12:03 COT 2020,14147
20784,16178,Sat Sep 26 09:12:03 COT 2020,10295
20784,16178,Sat Sep 26 09:12:03 COT 2020,10295
20785,16178,Sat Sep 26 09:12:03 COT 2020,9076
20785,16178,Sat Sep 26 09:12:03 COT 2020,9076
20786,16178,Sat Sep 26 09:12:03 COT 2020,14071
20786,16178,Sat Sep 26 09:12:03 COT 2020,14071
20787,16178,Sat Sep 26 09:12:03 COT 2020,6093
20787,16178,Sat Sep 26 09:12:03 COT 2020,6093
20788,16178,Sat Sep 26 09:12:03 COT 2020,14753
20788,16178,Sat Sep 26 09:12:03 COT 2020,14753
20789,16178,Sat Sep 26 09:12:03 COT 2020,3986
20789,16178,Sat Sep 26 09:12:03 COT 2020,3986
20790,16178,Sat Sep 26 09:12:03 COT 2020,7036
20790,16178,Sat Sep 26 09:12:03 COT 2020,7036
20791,16178,Sat Sep 26 09:12:03 COT 2020,9196
20791,16178,Sat Sep 26 09:12:03 COT 2020,9196
20792,16178,Sat Sep 26 09:12:03 COT 2020,17604
20792,16178,Sat Sep 26 09:12:03 COT 2020,17604
20793,16178,Sat Sep 26 09:12:03 COT 2020,17613
20793,16178,Sat Sep 26 09:12:03 COT 2020,17613
20794,16178,Sat Sep 26 09:12:03 COT 2020,19188
20794,16178,Sat Sep 26 09:12:03 COT 2020,19188
20795,16178,Sat Sep 26 09:12:03 COT 2020,18526
20795,16178,Sat Sep 26 09:12:03 COT 2020,18526
20796,16178,Sat Sep 26 09:12:03 COT 2020,5269
20796,16178,Sat Sep 26 09:12:03 COT 2020,5269
20797,16178,Sat Sep 26 09:12:03 COT 2020,6482
20797,16178,Sat Sep 26 09:12:03 COT 2020,6482
20798,16178,Sat Sep 26 09:12:03 COT 2020,1181
20798,16178,Sat Sep 26 09:12:03 COT 2020,1181
20799,16178,Sat Sep 26 09:12:03 COT 2020,9948
20799,16178,Sat Sep 26 09:12:03 COT 2020,9948
20799,16178,Sat Sep 26 09:12:03 COT 2020,9948
20799,16178,Sat Sep 26 09:12:03 COT 2020,9948
20800,16178,Sat Sep 26 09:12:03 COT 2020,9948
20800,16178,Sat Sep 26 09:12:03 COT 2020,9948
20800,16178,Sat Sep 26 09:12:03 COT 2020,9948
20800,16178,Sat Sep 26 09:12:03 COT 2020,9948
20801,16178,Sat Sep 26 09:12:03 COT 2020,17838
20801,16178,Sat Sep 26 09:12:03 COT 2020,17838
20802,16178,Sat Sep 26 09:12:03 COT 2020,14032
20802,16178,Sat Sep 26 09:12:03 COT 2020,14032
20803,16178,Sat Sep 26 09:12:03 COT 2020,16822
20803,16178,Sat Sep 26 09:12:03 COT 2020,16822
20804,16178,Sat Sep 26 09:12:03 COT 2020,6816
20804,16178,Sat Sep 26 09:12:03 COT 2020,6816
20805,16178,Sat Sep 26 09:12:03 COT 2020,6694
20805,16178,Sat Sep 26 09:12:03 COT 2020,6694
20806,16178,Sat Sep 26 09:12:03 COT 2020,1398
20806,16178,Sat Sep 26 09:12:03 COT 2020,1398
20807,16178,Sat Sep 26 09:12:03 COT 2020,13188
20807,16178,Sat Sep 26 09:12:03 COT 2020,13188
20808,16178,Sat Sep 26 09:12:03 COT 2020,9847
20808,16178,Sat Sep 26 09:12:03 COT 2020,9847
20809,16178,Sat Sep 26 09:12:03 COT 2020,2544
20809,16178,Sat Sep 26 09:12:03 COT 2020,2544
20810,16178,Sat Sep 26 09:12:03 COT 2020,9823
20810,16178,Sat Sep 26 09:12:03 COT 2020,9823
20811,16178,Sat Sep 26 09:12:03 COT 2020,3890
20811,16178,Sat Sep 26 09:12:03 COT 2020,3890
20812,16178,Sat Sep 26 09:12:03 COT 2020,2835
20812,16178,Sat Sep 26 09:12:03 COT 2020,2835
20813,16178,Sat Sep 26 09:12:03 COT 2020,18625
20813,16178,Sat Sep 26 09:12:03 COT 2020,18625
20814,16178,Sat Sep 26 09:12:03 COT 2020,19213
20814,16178,Sat Sep 26 09:12:03 COT 2020,19213
20815,16178,Sat Sep 26 09:12:03 COT 2020,2238
20815,16178,Sat Sep 26 09:12:03 COT 2020,2238
20816,16178,Sat Sep 26 09:12:03 COT 2020,17631
20816,16178,Sat Sep 26 09:12:03 COT 2020,17631
20817,16178,Sat Sep 26 09:12:03 COT 2020,10143
20817,16178,Sat Sep 26 09:12:03 COT 2020,10143
20818,16178,Sat Sep 26 09:12:03 COT 2020,4847
20818,16178,Sat Sep 26 09:12:03 COT 2020,4847
20819,16178,Sat Sep 26 09:12:03 COT 2020,11553
20819,16178,Sat Sep 26 09:12:03 COT 2020,11553
20820,16178,Sat Sep 26 09:12:03 COT 2020,8135
20820,16178,Sat Sep 26 09:12:03 COT 2020,8135
20821,16178,Sat Sep 26 09:12:03 COT 2020,6666
20821,16178,Sat Sep 26 09:12:03 COT 2020,6666
20822,16178,Sat Sep 26 09:12:03 COT 2020,18515
20822,16178,Sat Sep 26 09:12:03 COT 2020,18515
20823,16178,Sat Sep 26 09:12:03 COT 2020,10568
20823,16178,Sat Sep 26 09:12:03 COT 2020,10568
20824,16178,Sat Sep 26 09:12:03 COT 2020,18421
20824,16178,Sat Sep 26 09:12:03 COT 2020,18421
20825,16178,Sat Sep 26 09:12:03 COT 2020,5584
20825,16178,Sat Sep 26 09:12:03 COT 2020,5584
20826,16178,Sat Sep 26 09:12:03 COT 2020,18790
20826,16178,Sat Sep 26 09:12:03 COT 2020,18790
20827,16178,Sat Sep 26 09:12:03 COT 2020,11998
20827,16178,Sat Sep 26 09:12:03 COT 2020,11998
20828,16178,Sat Sep 26 09:12:03 COT 2020,8676
20828,16178,Sat Sep 26 09:12:03 COT 2020,8676
20829,16178,Sat Sep 26 09:12:03 COT 2020,15609
20829,16178,Sat Sep 26 09:12:03 COT 2020,15609
20830,16178,Sat Sep 26 09:12:03 COT 2020,12674
20830,16178,Sat Sep 26 09:12:03 COT 2020,12674
20831,16178,Sat Sep 26 09:12:03 COT 2020,8636
20831,16178,Sat Sep 26 09:12:03 COT 2020,8636
20832,16178,Sat Sep 26 09:12:03 COT 2020,19106
20832,16178,Sat Sep 26 09:12:03 COT 2020,19106
20833,16178,Sat Sep 26 09:12:03 COT 2020,6834
20833,16178,Sat Sep 26 09:12:03 COT 2020,6834
20834,16178,Sat Sep 26 09:12:03 COT 2020,9579
20834,16178,Sat Sep 26 09:12:03 COT 2020,9579
20835,16178,Sat Sep 26 09:12:03 COT 2020,2546
20835,16178,Sat Sep 26 09:12:03 COT 2020,2546
20836,16178,Sat Sep 26 09:12:03 COT 2020,12799
20836,16178,Sat Sep 26 09:12:03 COT 2020,12799
20837,16178,Sat Sep 26 09:12:03 COT 2020,16243
20837,16178,Sat Sep 26 09:12:03 COT 2020,16243
20838,16178,Sat Sep 26 09:12:03 COT 2020,13779
20838,16178,Sat Sep 26 09:12:03 COT 2020,13779
20839,16178,Sat Sep 26 09:12:03 COT 2020,2018
20839,16178,Sat Sep 26 09:12:03 COT 2020,2018
20840,16178,Sat Sep 26 09:12:03 COT 2020,6580
20840,16178,Sat Sep 26 09:12:03 COT 2020,6580
20841,16178,Sat Sep 26 09:12:03 COT 2020,6542
20841,16178,Sat Sep 26 09:12:03 COT 2020,6542
20842,16178,Sat Sep 26 09:12:03 COT 2020,6703
20842,16178,Sat Sep 26 09:12:03 COT 2020,6703
